Date/Time,CORE_ZN:Zone Mean Air Temperature [C](Hourly),PERIMETER_ZN_1:Zone Mean Air Temperature [C](Hourly),PERIMETER_ZN_2:Zone Mean Air Temperature [C](Hourly),PERIMETER_ZN_3:Zone Mean Air Temperature [C](Hourly),PERIMETER_ZN_4:Zone Mean Air Temperature [C](Hourly),ATTIC:Zone Mean Air Temperature [C](Hourly),CORE_ZN:Zone Thermal Comfort Fanger Model PMV [](Hourly),PERIMETER_ZN_1:Zone Thermal Comfort Fanger Model PMV [](Hourly),PERIMETER_ZN_2:Zone Thermal Comfort Fanger Model PMV [](Hourly),PERIMETER_ZN_3:Zone Thermal Comfort Fanger Model PMV [](Hourly),PERIMETER_ZN_4:Zone Thermal Comfort Fanger Model PMV [](Hourly) 
 01/12  12:00:00,22.29398068749054,21.43398987278529,21.07934403782103,21.11,21.121846959732846,9.24890883617139,-0.29441825706768576,-0.5557016211643029,-0.6773641557989769,-0.67063710196168,-0.65943958682055 
 01/12  13:00:00,22.172186819862326,21.129983915045408,20.792235966221867,21.11,21.113447370571194,11.180333193285522,-0.299773380510193,-0.5718865508301729,-0.7050528923480435,-0.6595257254418887,-0.647348106046766 
 01/12  14:00:00,22.427445595992822,22.506609599834132,21.15970529262413,21.11,21.552626115943006,15.598659115237705,-0.24645352548609661,-0.2901608195227442,-0.6365345786625306,-0.6451154088345775,-0.5417952206903941 
 01/12  15:00:00,22.637535003406576,23.30049187007049,21.181688829987888,21.111051392726882,22.196393297974627,18.202943905261655,-0.19334834763438463,-0.1091675698906551,-0.6134159398369998,-0.628141276591176,-0.3894631838322944 
 01/12  16:00:00,22.708282156647037,23.02612776296914,21.313324521826587,21.110210352440138,22.304410691856916,14.349220984615766,-0.17174050290879686,-0.16171514893893602,-0.5886306198184355,-0.6227293769079303,-0.361815508708752 
 01/12  17:00:00,22.621837137790255,22.596161440028467,21.175062720108,21.110000163666193,22.233171325649003,8.17621181303764,-0.17956099402150916,-0.24097151256577493,-0.6075526158642987,-0.6247058285719561,-0.3658357688646928 
 01/12  18:00:00,21.645212254636714,21.184435525639778,21.11064892384409,21.110000000123936,21.28524042280119,2.6933032182842496,-0.33428776494441553,-0.4986237074931289,-0.6352515863387472,-0.6427343407046356,-0.5413484797329192 
 01/12  19:00:00,21.12117404513409,21.110109380776425,21.110001574616234,21.11000000000008,21.11116190383832,-2.0915491174670957,-0.45214036993168566,-0.5667783595214413,-0.6595381808309594,-0.667412061573109,-0.6112062952585123 
 01/12  20:00:00,21.58440689050461,20.571471347537333,19.661773010941992,19.578133663828687,19.997007920373314,-5.045848560903774,-0.40482511237679086,-0.6726506690226018,-0.8808853918155618,-0.9001888711819795,-0.7952658489238975 
 01/12  21:00:00,21.514431040028555,20.222879179497152,19.102553557275748,19.003733727712586,19.473061842130086,-6.379196026246536,-0.40858819419225656,-0.7466551762845907,-0.9900617890222732,-1.011546631752439,-0.9011477202291651 
 01/12  22:00:00,21.412149005359367,19.9272216045749,18.7717754176702,18.689038207061195,19.135097408814392,-6.477148437688364,-0.41728164291137726,-0.8081975869118929,-1.0595412578529437,-1.0776272459986245,-0.9715505808063265 
 01/12  23:00:00,21.27054322491044,19.6779349215048,18.519344678459063,18.445899916966628,18.870310054202662,-6.385124553027389,-0.43949452804801165,-0.8639982878793853,-1.1171616887355535,-1.1327198134136756,-1.0328475252650076 
 01/12  24:00:00,21.07487498641269,19.421588752370496,18.270900932661323,18.205488780289432,18.609740705403375,-6.389625026885129,-0.4755961138045509,-0.9190985129883198,-1.1725505511819139,-1.1860512524065219,-1.0917427015112349 
 01/13  01:00:00,21.21017653798041,19.402996146212885,18.255852144603878,18.210055052470693,18.578321804639305,-5.978478736307788,-0.4661456822112722,-0.9421632608098343,-1.1934874870387884,-1.203436091192357,-1.117094970562539 
 01/13  02:00:00,21.182479743188566,19.340243351640225,18.207577731646115,18.169863624215168,18.517117662360334,-5.139525795884124,-0.4736563148533428,-0.9643792578847044,-1.213183578446004,-1.2212561412239256,-1.1403598040743912 
 01/13  03:00:00,21.137843162651805,19.354410595731878,18.24491730730917,18.20338149579915,18.544647861930365,-5.323782806137889,-0.4841812343438095,-0.9742746745919602,-1.2188132832656573,-1.2270556017256389,-1.1487253593523654 
 01/13  04:00:00,21.088138942382127,19.29654049332843,18.210912123619064,18.169561875524884,18.496553128815094,-5.85346798215703,-0.4954658071763346,-0.9926908797436169,-1.2323998882544385,-1.2404748518602418,-1.165515768605307 
 01/13  05:00:00,21.186241548683967,19.14754184587653,18.07607902629043,18.043331185273736,18.35861279917581,-6.389498000051926,-0.4868776643508668,-1.025529019973088,-1.2619596921724543,-1.2682657789726397,-1.1961246761751572 
 01/13  06:00:00,21.40581400397891,19.155825192491626,18.101462724421296,18.06872905599765,18.380187702914068,-6.552621834039553,-0.45569825541443043,-1.0340864805186551,-1.2674681555543756,-1.2731441319639512,-1.2026930500025745 
 01/13  07:00:00,21.843931258670356,21.003116110812904,20.89191734470986,20.955674086172664,20.868311658088565,-6.794939212713058,-0.38811598813799,-0.7691165457681007,-0.8642062867053361,-0.8542939815408788,-0.8452987929099567 
 01/13  08:00:00,21.189942681092425,21.109966662990864,21.10972680117631,21.10994952450147,21.10939375173144,-6.627275118592285,-0.4809995741554167,-0.7112305747742936,-0.7617709105906221,-0.7837557657722538,-0.7657363189493719 
 01/13  09:00:00,21.529727734627613,21.110000115215207,21.10999958166599,21.10999997916827,21.10999833787334,-1.784246390574887,-0.43332639743779816,-0.6393828529460861,-0.6804339584286578,-0.742183839158091,-0.7259824671850974 
 01/13  10:00:00,21.7823329024243,21.110000000120017,21.10999999914209,21.109999999990254,21.109999994833036,1.6648228073786526,-0.38129530129469924,-0.6425996817955044,-0.6864458445096471,-0.7163105849269396,-0.7026742997013792 
 01/13  11:00:00,21.91389581519837,21.11000000000012,20.598467497608226,21.109999999999996,21.10999999998299,2.218739096369373,-0.3512873400305397,-0.6348887766314258,-0.7596738616756187,-0.6957686002419265,-0.6852601724535945 
 01/13  12:00:00,22.06918294122914,21.11192405030798,21.071134959101755,21.11,21.109999999999943,6.1558385702891165,-0.31622118227605905,-0.6077612064495486,-0.6832087145926851,-0.6735571983923704,-0.664472408205557 
 01/13  13:00:00,21.96521277658604,21.110419537517824,20.60622434906018,21.109999999999996,21.11,9.662787480641242,-0.31709097436212275,-0.5905178458105396,-0.7376753414724309,-0.6619454756841188,-0.651407123529644 
 01/13  14:00:00,22.127837228194466,21.605843577592896,20.99810940663282,21.014532740871203,21.14397955820958,11.87444575195793,-0.2738722549286027,-0.4574232311513256,-0.6693305530329969,-0.6584479698096579,-0.6113673383576408 
 01/13  15:00:00,22.251043529259345,22.02856996141571,20.841376198957427,21.10960267616306,21.458527916734937,12.454999441078675,-0.23569437462796727,-0.34948545084177796,-0.6756396754725024,-0.6277642184548696,-0.521464644865026 
 01/13  16:00:00,22.414675412950416,22.459531434140555,21.088834005730078,21.109999739963108,22.059176601776237,10.860544425480692,-0.20090508776627455,-0.24604315743522442,-0.6313617061097845,-0.6174151642714736,-0.37250339118597203 
 01/13  17:00:00,22.50676918250641,22.347417502936857,21.10995302418554,21.10999999982394,22.364910715382287,7.040774770768093,-0.1794686692930188,-0.27907977227007263,-0.6223507091099328,-0.6175096193840004,-0.3122944328666731 
 01/13  18:00:00,21.511871042671455,21.168185912373573,21.109999894613566,21.109999999999882,21.309738842151067,0.9211694088839685,-0.340950663199174,-0.5207130319545784,-0.6412374986746389,-0.6394537548568823,-0.5213034642388815 
 01/13  19:00:00,21.11170562747681,21.110100996660684,21.1099999997723,21.11,21.11130978289974,-3.377907715207106,-0.4455446504586808,-0.5881176299784896,-0.6647456360168247,-0.6657528099203182,-0.6009057398006007 
 01/13  20:00:00,21.57502922931172,20.200648667293812,19.387668228220278,19.371748118371766,19.810341581162156,-4.011754524197874,-0.3962144170477626,-0.7425658029321205,-0.9227952662472385,-0.9272380363823983,-0.8135862989993666 
 01/13  21:00:00,21.508560820755807,19.83951260371048,18.841542665152296,18.817568842533404,19.322717671238305,-6.2324242134632195,-0.39964598682750707,-0.8227248966161285,-1.035148649548161,-1.0391724031199001,-0.9187596678292749 
 01/13  22:00:00,21.393903847585914,19.55004175134673,18.531052317656638,18.51490859903144,18.988145153588217,-7.665752060929676,-0.4107816771115557,-0.8876334348281423,-1.105463520789476,-1.1074160747637907,-0.9949005484845703 
 01/13  23:00:00,21.23293509306097,19.338732313692894,18.32524084260493,18.310274037435434,18.764942048181823,-9.009307281869653,-0.4369979465738193,-0.9408738241729612,-1.158747173042546,-1.1594981445197983,-1.05341575481292 
 01/13  24:00:00,21.026169799521014,19.222048835116567,18.21822672051839,18.194632127085338,18.645428160723203,-10.440985046071845,-0.4762721015285181,-0.9779016001369496,-1.1943966012455012,-1.1956429802128554,-1.0928588482664343 
 01/14  01:00:00,20.879806255824658,18.915911563752076,17.91755030571453,17.91151372330293,18.323905780672746,-10.863776297725675,-0.5078630377115048,-1.0366521882556006,-1.2528938348075604,-1.251191213898855,-1.1561467504028964 
 01/14  02:00:00,20.770081257901598,18.560859548636138,17.574583461018626,17.593274179709415,17.960142640542692,-9.812124387568815,-0.5324333012179242,-1.1083978474787415,-1.3235339486881434,-1.3169606156113864,-1.23183515717067 
 01/14  03:00:00,20.676252987843935,18.42773644911075,17.452492156872836,17.478742984455288,17.826768667769247,-9.061351449521004,-0.5540791237476962,-1.1485314979601147,-1.3623724829458315,-1.3536308397940544,-1.2740856998874768 
 01/14  04:00:00,20.591977245145614,18.274289416172802,17.312102183257448,17.344741649020165,17.675767503537823,-9.460444941046937,-0.573623805772502,-1.1894408981493192,-1.4011543904101156,-1.3907492513470268,-1.3158320341607836 
 01/14  05:00:00,20.65115163044394,18.0831859569266,17.13378311281434,17.17638928481076,17.48572927797112,-9.891200106266787,-0.5734449788066268,-1.235070312785721,-1.4447418079318224,-1.432142987444276,-1.3624708798473568 
 01/14  06:00:00,20.849549449627535,17.934248001466415,16.995240690098786,17.04822688219811,17.33706557922972,-9.650659205142532,-0.5486693889280934,-1.2736418110479297,-1.4817017885098305,-1.46679990944237,-1.4021551508021934 
 01/14  07:00:00,20.807335610202614,17.817498510321744,16.88868082429753,16.95082895496158,17.221297618259733,-9.197723504529264,-0.5580483580515605,-1.3053745028374055,-1.511724225111338,-1.4948124949547164,-1.434636029000047 
 01/14  08:00:00,20.770056798314982,18.138364724244212,17.295607194279807,17.130038019330705,17.402924535214286,-7.758934802968542,-0.5659707967613085,-1.2523880306375261,-1.4392832894613388,-1.475772443624077,-1.416888603562399 
 01/14  09:00:00,20.848547968317124,18.956933066983545,18.243243423250988,17.37131809666424,17.646417167651187,-1.7624564227678063,-0.5483205488943198,-1.0745477865282735,-1.2397095233490696,-1.427393503407593,-1.36789757550069 
 01/14  10:00:00,20.94996432392687,19.218238371369438,18.391804281205555,17.60063331505772,17.871844469923566,5.516512186812154,-0.5279283654992006,-1.0281639139801844,-1.2155457928232984,-1.3805170213532176,-1.3212958597308688 
 01/14  11:00:00,20.98892311204288,19.14315649861384,18.31992627804033,17.7507304742835,18.003765889891856,8.906371941947768,-0.5199768915646754,-1.0456238591607194,-1.232347408431067,-1.3506927575418404,-1.2949077031086573 
 01/14  12:00:00,21.02126235277053,19.27973119079146,18.383863536452957,17.942387446419986,18.177852241857135,11.608030468385643,-0.5130673799440122,-1.0193578234502456,-1.2212598335514313,-1.3133809881300331,-1.2606742289668484 
 01/14  13:00:00,21.053148335541522,19.266314659590023,18.374329871452833,18.019313457734256,18.257914147571682,12.505260351323264,-0.5070237531753138,-1.022088810089301,-1.2247158763920343,-1.2992223371823903,-1.2460220365897525 
 01/14  14:00:00,21.083317343756683,19.78933270823248,18.467133404977204,18.161107361111878,18.541020847567058,14.10416261208422,-0.5005751260817578,-0.9040248455678883,-1.2046443064985972,-1.2695744479607798,-1.1823969729614348 
 01/14  15:00:00,21.172725426425625,20.852193135464468,18.614275663868803,18.28545013196813,19.318998337187683,18.193864231998397,-0.48062048982835187,-0.6758731460246822,-1.1737473551258373,-1.2434273372648421,-1.0150992691508796 
 01/14  16:00:00,21.328692259194014,21.40200315693012,18.73104214850492,18.370943885949593,20.178436018122937,18.387538299044376,-0.44539327202087664,-0.5554947476171578,-1.1545316480093593,-1.2280818749867801,-0.8293745612962038 
 01/14  17:00:00,21.45297280638868,21.165194699868874,18.697497494741114,18.35477781377704,20.379740030902777,13.92342495915981,-0.41873302618147445,-0.6112097321578087,-1.1642710531623375,-1.2344672940942456,-0.7903357641329557 
 01/14  18:00:00,21.398974832602832,20.360345643660082,18.458908817683856,18.154919322676093,19.56553562309655,7.874020605377616,-0.4342024967244542,-0.7851033647012808,-1.2145145863184195,-1.2777827511640232,-0.9654829506035576 
 01/14  19:00:00,21.26380136645468,19.80969818200903,18.15580662299878,17.899345716047943,19.047934868416686,3.343261107112484,-0.46365006370489464,-0.8985470469455366,-1.2744872091915498,-1.328289853884274,-1.075014378440156 
 01/14  20:00:00,21.15407334016645,19.533261877999063,18.024121147544435,17.799757263355676,18.76358702229416,2.752171807338894,-0.4870998633559957,-0.962815034713852,-1.306873761171838,-1.3538989445799763,-1.1393688987723436 
 01/14  21:00:00,21.073114218632313,19.24265915592214,17.808315362339386,17.60702795081393,18.452553592085557,2.2617285976924815,-0.5050306722492264,-1.0255146129080428,-1.3509366717340234,-1.3931133055286546,-1.2041144894198201 
 01/14  22:00:00,21.00093527719524,18.982108064274758,17.600927798998768,17.418218172552354,18.17889169665557,0.9611186316569829,-0.5212843348168291,-1.0807380121761057,-1.394686128908597,-1.4330631211501326,-1.2624326396572534 
 01/14  23:00:00,20.929195535592633,18.81752713133337,17.47461772495926,17.31149895197878,18.011729982708985,0.4198756668743553,-0.5368826334508159,-1.1183719842798079,-1.4233569294522201,-1.4575919237426016,-1.3005281315926842 
 01/14  24:00:00,20.875724551815157,18.75576152194226,17.444819550678325,17.299472601358712,17.95422768613858,2.2463348154838227,-0.5484929680375344,-1.1382576622848988,-1.4359971574486057,-1.4666524208949783,-1.3196707481087597 
