Date/Time,CORE_ZN:Zone Mean Air Temperature [C](Hourly),PERIMETER_ZN_1:Zone Mean Air Temperature [C](Hourly),PERIMETER_ZN_2:Zone Mean Air Temperature [C](Hourly),PERIMETER_ZN_3:Zone Mean Air Temperature [C](Hourly),PERIMETER_ZN_4:Zone Mean Air Temperature [C](Hourly),ATTIC:Zone Mean Air Temperature [C](Hourly),CORE_ZN:Zone Thermal Comfort Fanger Model PMV [](Hourly),PERIMETER_ZN_1:Zone Thermal Comfort Fanger Model PMV [](Hourly),PERIMETER_ZN_2:Zone Thermal Comfort Fanger Model PMV [](Hourly),PERIMETER_ZN_3:Zone Thermal Comfort Fanger Model PMV [](Hourly),PERIMETER_ZN_4:Zone Thermal Comfort Fanger Model PMV [](Hourly) 
 01/01  11:00:00,16.30707846933457,16.101195936629257,15.371282289687917,15.379813904366419,15.380692031279938,8.744265560320349,-1.7298353077222721,-1.7013425972353438,-1.8792732645211174,-1.9388891422084709,-1.9332400788549056 
 01/01  12:00:00,16.510019463122767,16.178935574794032,15.265059917169829,15.387188124833244,15.394593572205618,13.397912638773361,-1.6895416172445767,-1.665251259831325,-1.8995546029300425,-1.9247044480575826,-1.9138386662503752 
 01/01  13:00:00,16.604348947179545,15.896004517358534,15.211946448642975,15.250098381898946,15.263937434584367,12.171386123077358,-1.6699862757160968,-1.7153104257773029,-1.907242475785141,-1.9343816974928874,-1.9223064276391062 
 01/01  14:00:00,16.637293900806917,15.585937222909921,15.204037904640565,15.386268519597145,15.39501020126842,10.210637661303355,-1.6632279010466327,-1.784596031539604,-1.9149255896589685,-1.9171890592322378,-1.9059022315629939 
 01/01  15:00:00,16.625873593136383,15.1242283558893,15.389465532245339,15.374335366817103,15.379455954510977,6.641752334127917,-1.6659443920961068,-1.8788933249189679,-1.9018786404213424,-1.9251616647734473,-1.9169802835995373 
 01/01  16:00:00,16.58876265189668,15.345487779346083,15.395003425168731,15.19729747988607,15.224437877561908,3.615740190167649,-1.6737638878593648,-1.8648507853274325,-1.9093589674049805,-1.9542013812901298,-1.9405454897498224 
 01/01  17:00:00,16.5758874124021,15.274809501821817,15.222268477773106,15.34144335816989,15.368510150736052,2.015150384484813,-1.676230300211363,-1.87971881755257,-1.939623344983677,-1.9420992479179184,-1.9163373455737183 
 01/01  18:00:00,16.540285825600733,15.18662869995367,15.339298492765753,15.341466984024942,15.357027686075458,-0.26530597879175827,-1.6841357079542953,-1.912710136451133,-1.9340644244609222,-1.9473777512126862,-1.9341192946483832 
 01/01  19:00:00,16.493133924151593,15.3834170572991,15.342610522734928,15.119743288752288,15.135885910911268,-2.035730194044824,-1.6940915315324228,-1.9000952039215193,-1.9405094550594177,-1.9827530748250606,-1.9724866344223155 
 01/01  20:00:00,16.454889521527512,15.377090160817652,15.07692156029047,15.254412099009777,15.258457259406597,-3.4835412358537194,-1.7022086554234446,-1.9111927909156465,-1.9854344081285031,-1.9753696080427545,-1.96839468483895 
 01/01  21:00:00,16.418594817097734,15.173923803217848,15.250631800151483,15.271888950156619,15.27362855586492,-5.002272332317183,-1.7099861641641179,-1.9506072621682629,-1.9756570817834496,-1.98117409481033,-1.9761276842046267 
 01/01  22:00:00,16.383694459718,15.340146220334388,15.2926243394567,15.048613665055083,15.052225554618754,-6.22369129788267,-1.7174317047523653,-1.938994314727575,-1.9757037174187193,-2.0165929582460467,-2.012252905118755 
 01/01  23:00:00,16.35122156365403,15.330779613653096,15.01049675910055,15.208292814479542,15.207175623961527,-7.288467532045438,-1.724415989435078,-1.9477962861295823,-2.019627799552581,-2.0037519449667003,-2.0005564114677368 
 01/01  24:00:00,16.31831735095322,15.071030492428813,15.178639415085385,15.222906672047486,15.219014782187557,-8.12683660776252,-1.7315731464500297,-1.992096171730244,-2.0088577794140865,-2.0081745828447546,-2.0062275894957966 
 01/02  01:00:00,16.51562739862888,15.349420599431287,15.301816028626755,15.086806135943007,15.083852749315469,-8.88739506217063,-1.705449652726578,-1.9651905992051626,-1.997158732075514,-2.031173180176358,-2.0299220116076553 
 01/02  02:00:00,16.540165096684955,15.396957488027988,15.152474352222692,15.305030544885021,15.305729566708944,-10.678016037801575,-1.7008973361238013,-1.9617644413137465,-2.0188416019919178,-2.006053550108178,-2.0048920901578042 
 01/02  03:00:00,16.532461080587314,15.234380551253935,15.30753138859714,15.325301493201392,15.324786756619213,-12.469566777463701,-1.702785928324154,-1.9872624492258444,-2.0030261033722905,-2.004334283093687,-2.0037806512160015 
 01/02  04:00:00,16.515152767450886,15.328627183566534,15.305606105887241,15.076122715980244,15.068986306654386,-12.974508188769342,-1.7065666053674353,-1.982194576359918,-2.006369613709303,-2.0411616188342765,-2.0420171363710504 
 01/02  05:00:00,16.49756494756064,15.32071174712192,15.027937906856536,15.22700849089367,15.211976223764788,-13.206697871013663,-1.710490009478855,-1.9901128706107283,-2.049503891847972,-2.0293833602855873,-2.0321666142969526 
 01/02  06:00:00,16.476945017934355,15.05202151071552,15.154127255933624,15.236300603660611,15.18384351025312,-14.298141084097216,-1.715110979246989,-2.035732861338866,-2.0449547453566006,-2.0348019600970337,-2.0429061561479704 
 01/02  07:00:00,19.36318236162079,18.45656219574171,18.50113027881946,18.460919139991795,18.4189062498847,-16.34174665257873,-1.2900059928629375,-1.5464764826625297,-1.5524810826388178,-1.5588754269331753,-1.566708797538828 
 01/02  08:00:00,19.0210690175709,17.184346613138256,18.92053885464892,18.72689546513186,18.890514769602575,-16.73533383779037,-1.279335840218547,-1.6734223542085331,-1.4175066977855348,-1.4571195523360885,-1.430411927827413 
 01/02  09:00:00,20.561536624716645,20.368140508092385,20.68976029968738,20.52525456935232,20.612955277427712,-14.4032257060064,-1.0209231626387978,-1.1811794423988689,-1.0970071720611982,-1.1509618890743096,-1.1311289941591478 
 01/02  10:00:00,21.11014457041926,21.109935046413487,21.10985954268144,21.110258861671717,21.10933658394471,-11.040040628980478,-0.8631271462480691,-0.9841534890373872,-0.9691712341200458,-0.9849337130190612,-0.9812013929021888 
 01/02  11:00:00,21.11023267807216,21.110265251394374,20.5841844086126,21.11046606477175,21.11001846968229,-8.15820100896537,-0.8145419317373903,-0.9292112971914515,-1.018679493807836,-0.9397455804238114,-0.9372372346933049 
 01/02  12:00:00,21.110079773734842,21.11011635367217,21.079397500982765,21.1104017280936,21.110000070614326,-1.4568175319637255,-0.7783897644938148,-0.852669355175469,-0.9201028523375725,-0.9034895564468526,-0.9014674490641328 
 01/02  13:00:00,21.110030642967477,21.110382119670618,20.579264088769897,21.110375950650297,21.110000000139642,4.269650369152501,-0.7502671040201122,-0.8385641695077539,-0.97358274826645,-0.886383825901403,-0.8812978720758795 
 01/02  14:00:00,21.110000028208535,21.110032050762726,21.078426455493606,21.110239775263757,21.110000000000287,2.542077909915114,-0.724593229253563,-0.8390096723180591,-0.8932206159474473,-0.8729702210671078,-0.8617160438758007 
 01/02  15:00:00,21.110000000010334,21.110000055045376,20.57412686000786,21.110195011699076,21.11,3.4288098400164455,-0.7025784808338564,-0.7705225492982237,-0.9467020552510055,-0.8524279595915507,-0.8085114063174097 
 01/02  16:00:00,21.110000000000003,21.11001849506556,21.077682833962434,21.11021791326441,21.11,1.212440245974025,-0.6887765676988405,-0.7953293709664709,-0.8694333380424647,-0.8414269245873687,-0.8131803967587746 
 01/02  17:00:00,21.11,21.110070711922578,21.10996237749718,21.11028269622206,21.11,-3.849964567435178,-0.6762708810435313,-0.795082150423694,-0.8446741578521433,-0.8306334059838608,-0.8045354224826793 
 01/02  18:00:00,21.1102621797841,21.110581233121273,21.110080236102302,21.110496137086272,21.11,-7.211812736756006,-0.6801923305141724,-0.817722534834845,-0.8430186440096235,-0.8349768068729687,-0.8178287921636573 
 01/02  19:00:00,21.110521806175083,21.11027673223349,21.11014928691419,21.11058598627355,21.11001797703979,-8.992099877759388,-0.6978036875433762,-0.8352315870917981,-0.8494423077077755,-0.8471657388266071,-0.8296387460754019 
 01/02  20:00:00,19.46812008653401,17.848720892326497,17.550771944348693,17.542328648405775,17.658875234163315,-10.330822677113249,-0.9364967326001805,-1.3134547899316071,-1.3702273140203491,-1.3700629263691497,-1.3375098169581245 
 01/02  21:00:00,18.93401360885693,16.90307009094322,16.570641469158588,16.549387341158706,16.696318223275775,-11.680280784184964,-1.034162927976044,-1.5120729512397613,-1.5809900121531844,-1.5810541664644455,-1.5462077663922 
 01/02  22:00:00,18.62712733390318,16.707438739727237,16.335836468161425,16.32212312525405,16.463722713654942,-12.466904877036256,-1.0854955467662717,-1.5744028396357241,-1.6519950428127235,-1.6493323141068819,-1.6176794973077087 
 01/02  23:00:00,18.380734062271724,16.274891439469307,15.872063631121154,15.878894783171539,15.992113051824521,-13.000696218442519,-1.129723002821785,-1.6608029427081834,-1.7446119588622304,-1.7380299306679607,-1.7120589803407333 
 01/02  24:00:00,18.110487322382497,15.861666541722755,15.445522394151357,15.467750947101939,15.560777275460707,-13.545536741700674,-1.1800235465630418,-1.7468570564829942,-1.8341250144758061,-1.8242171622369843,-1.8031744869531159 
 01/03  01:00:00,18.18943319787996,15.845698348127883,15.42151386341465,15.462344460077954,15.534049610398379,-13.998050219537276,-1.1835273744395778,-1.7737139328713227,-1.8630973470009833,-1.8495684014663676,-1.8334144866150768 
 01/03  02:00:00,18.112079825964475,15.654944454662031,15.220182554737828,15.270645643619451,15.329874574087826,-14.612894899501148,-1.2012985090389579,-1.818058936163395,-1.9099895488752883,-1.8945302908866952,-1.88137798801139 
 01/03  03:00:00,18.01998371374293,15.415207682807708,15.259416461814082,15.166821507779424,15.190743111283078,-15.028745049974637,-1.2205450156123652,-1.8704140778327778,-1.9244540291553156,-1.9289041009170702,-1.9217826817067705 
 01/03  04:00:00,17.928821103495906,15.170588519683047,15.177438013743457,15.207569461119817,15.191689023922802,-15.390963006642306,-1.2405162938337706,-1.9239424087146366,-1.9499523824376168,-1.9373749621363063,-1.9371987148680359 
 01/03  05:00:00,18.00065832937417,15.317135572662606,15.249734462177406,15.401569884101894,15.378046699031199,-15.688698761910633,-1.2384244835258182,-1.921119400522762,-1.9510296244327479,-1.922570426646826,-1.9251596312814607 
 01/03  06:00:00,18.198319304682343,15.301321328764368,15.363129934755928,15.20522624745777,15.17609401800918,-15.905452640342435,-1.2124719268208954,-1.9338461802253128,-1.9453183558107559,-1.9591415271070358,-1.9636886319121831 
 01/03  07:00:00,20.826023578938354,19.57729150854803,19.600933045324982,19.680491116467756,19.5811242872176,-16.176820320063033,-0.822962221199162,-1.3121198948902864,-1.3234995318844986,-1.303185773950247,-1.3197619698667131 
 01/03  08:00:00,20.512554499520363,18.195247576734843,20.240568589134746,19.93574159777507,20.11114965932611,-16.91110993623893,-0.8297520404016172,-1.4266097568835445,-1.1241968549276622,-1.1888575711295386,-1.1616742162020313 
 01/03  09:00:00,21.066627190395973,20.809865063831563,21.08563006131608,20.911872836123788,20.980456153485783,-14.638404659054608,-0.7380501366780642,-0.9649585934108995,-0.879984661869957,-0.9980942754987623,-0.9795002183152386 
 01/03  10:00:00,21.110505117855737,21.110006627294112,21.110070860570534,21.110384701490787,21.10990577252379,-7.465830282078708,-0.6988090150285649,-0.816927883411539,-0.8267208776361403,-0.9113829819674119,-0.9046743465188573 
 01/03  11:00:00,21.11000046512418,21.11002974541764,20.572637991068756,21.11033466130623,21.11000114838282,-2.6051549451473384,-0.6812741015337674,-0.7997587505049446,-0.9140193417300178,-0.8787327104632935,-0.873155261932761 
 01/03  12:00:00,21.110000000198113,21.11000016998046,21.076554016322177,21.110247774562573,21.11000000251884,0.250190801634239,-0.66747054719025,-0.7669842576727218,-0.846840511202255,-0.8533424363725906,-0.8495344478078513 
 01/03  13:00:00,21.11000000000009,21.110197042674088,20.569054252688503,21.110206767160857,21.11000000000579,4.054552994547275,-0.6555934178672579,-0.722567896623221,-0.9087788032044166,-0.8399005845155705,-0.8309622387129021 
 01/03  14:00:00,21.11,21.110006906502615,21.07605762056949,21.110064443568966,21.110000000000014,7.267088876800083,-0.6388099266107603,-0.6939388372417379,-0.8291153366768296,-0.8253619772801861,-0.7939498616246409 
 01/03  15:00:00,21.11,21.11000000641039,20.564321491155475,21.11003714979418,21.110000000000003,7.513359943833404,-0.6247017198855385,-0.6514229635689098,-0.8893371127134879,-0.8112416194343823,-0.741162791484646 
 01/03  16:00:00,21.11,21.110000000007492,21.07516250551258,21.110060970991047,21.11,4.320092482845833,-0.6158394537841919,-0.6422085267768998,-0.814712710381456,-0.8014228453922887,-0.6976608214383772 
 01/03  17:00:00,21.11,21.110000000000007,21.109949211642935,21.11010294959752,21.11,-1.8929206579765223,-0.6118319077896768,-0.6915637036149909,-0.8006310520168309,-0.7987698870173641,-0.7227952127537638 
 01/03  18:00:00,21.11,21.110446676325118,21.109999927283027,21.110343494159594,21.11,-7.535465186718124,-0.6294088640034591,-0.7469759498183872,-0.8105183069667214,-0.8106473305990725,-0.7660399234009272 
 01/03  19:00:00,21.11,21.110099786688842,21.110037902476954,21.110385877096334,21.11,-10.138008572725884,-0.6550621045959852,-0.7797271553105218,-0.823246581818677,-0.8260955617128958,-0.7919745896464648 
 01/03  20:00:00,20.138096075775167,18.894626610674536,18.332510294218864,18.272695486508503,18.545510397129128,-11.183258032633274,-0.7988627972433651,-1.1101366940889397,-1.2287157300960676,-1.2414662765150575,-1.1721163909556016 
 01/03  21:00:00,19.778430311170528,18.036152328547935,17.358043397758088,17.291849905916944,17.58698705001391,-11.40252695566808,-0.8598247265764902,-1.2766064935153647,-1.4198735749488745,-1.4326411611440137,-1.36109974564953 
 01/03  22:00:00,19.554033236902285,17.685802892114303,16.951867734221594,16.899498563769164,17.174627567906725,-10.95153685936237,-0.8936806260853886,-1.357139598283703,-1.5123729681324365,-1.5217676218709493,-1.456216435826188 
 01/03  23:00:00,19.34737860068212,17.41350139708791,16.66879312898009,16.626163115360033,16.880775016393027,-11.416282907965122,-0.929717946783161,-1.4193388705705994,-1.5779233599222136,-1.5848900124472602,-1.5250404189487483 
 01/03  24:00:00,19.105649951171987,17.11511616340153,16.371194138834362,16.33755251535374,16.570403741843222,-11.887162819515543,-0.9752140252812649,-1.4835538563138044,-1.642776627555488,-1.6476454844178985,-1.593401822597899 
 01/04  01:00:00,19.20709357862023,17.18271584678497,16.435140012535182,16.41280323777419,16.627034522427852,-12.025293432725988,-0.9726190760239919,-1.4934611591015903,-1.653492459707766,-1.6560625051417304,-1.6065097110541215 
 01/04  02:00:00,19.157140639285856,17.216647913311206,16.477715893775322,16.446628087462525,16.660820001992736,-11.997773026510782,-0.9848145710730767,-1.5002449066336259,-1.6591095716898743,-1.6627123252291909,-1.6145351072863625 
 01/04  03:00:00,19.093875650213523,17.079337633025442,16.346700211425674,16.322469370679563,16.522233046057128,-12.795109981319499,-0.9992365390160514,-1.5295170684114126,-1.6868909040952844,-1.6893552693484204,-1.6440297189847648 
 01/04  04:00:00,19.021833143145606,16.778083145886537,16.05185934900028,16.040743069352796,16.205544864925205,-12.595312405781623,-1.0152421007545527,-1.5850476550740407,-1.7406260634411057,-1.7411160376055435,-1.7025292532266365 
 01/04  05:00:00,19.1103317767576,16.682214207032626,15.970795231914217,15.970807903475418,16.116779461818947,-12.000465805997663,-1.0093090474428679,-1.6120777520863026,-1.7652713507448778,-1.7631226383146172,-1.7292669893042218 
 01/04  06:00:00,19.310606919439195,16.61491281384513,15.913128604771703,15.920781196744297,16.053508480567466,-11.398832047735517,-0.9814983681279733,-1.6312177166717468,-1.7825365775172473,-1.7788620271417674,-1.7480847458633395 
 01/04  07:00:00,21.02674439503805,20.870801811290484,20.74757972246577,20.75700549173717,20.682910819103,-12.089272668668261,-0.7256021492539109,-1.012536505168693,-1.0757673702386967,-1.0709812827026348,-1.0740220110256826 
 01/04  08:00:00,21.11021314476214,21.023048754527387,21.10978081258266,21.109733401522167,21.109319097993108,-12.615587114372374,-0.6854197446017614,-0.9235775178834884,-0.936129050958596,-0.9359721012824189,-0.9273875919974048 
 01/04  09:00:00,21.110002948120435,21.109902922161268,21.110004752406397,21.11008100372406,21.110000024985258,-10.49657770246619,-0.6695502624844859,-0.8589875377111142,-0.8826748744355182,-0.8879243241441007,-0.8803447065319643 
 01/04  10:00:00,21.11000000132435,21.10999999769364,21.110000005429637,21.110004422399395,21.110000000054,-3.807283730290419,-0.6465515431380955,-0.7843628200729241,-0.8217929833228016,-0.8438614628609261,-0.8378866027251048 
 01/04  11:00:00,21.110000000000646,21.10999999999865,20.56146993350318,21.11000000160326,21.110000000000127,2.717493057656627,-0.6287238116518935,-0.7672278374171937,-0.8911488309507688,-0.8161111454588701,-0.810899248900069 
 01/04  12:00:00,21.110000000000003,21.11,21.076053469180348,21.110000000000618,21.109999999999996,3.5233421200047434,-0.6146726222300293,-0.7645325351695024,-0.8157284080161791,-0.7992780165591737,-0.7950332185425316 
 01/04  13:00:00,21.11,21.11,20.560423109529992,21.11,21.11,3.313343654168971,-0.6045087075996622,-0.7472934581886457,-0.8755576173598061,-0.7871148508216231,-0.7819578818603673 
 01/04  14:00:00,21.11,21.12939743817228,21.075325825507335,21.11,21.11,9.058171988342636,-0.5853793483375564,-0.6511923544107591,-0.7822664661704395,-0.7644680709859242,-0.7312429832476541 
 01/04  15:00:00,21.156019491072804,21.321028379968155,20.55613838448369,21.11,21.11,12.832710180678145,-0.5614919403838262,-0.587849177564609,-0.8360953255089936,-0.7452524369562442,-0.6871628703614163 
 01/04  16:00:00,21.255045968774564,21.47732830995335,21.07363438919129,21.11,21.225359094372823,10.672969986659972,-0.5347630664212863,-0.539802212432085,-0.7543422436644647,-0.732649682971457,-0.6246237635244642 
 01/04  17:00:00,21.26892524628411,21.196234643873105,21.109939269608596,21.110000000000003,21.22639035395781,5.885103167946881,-0.522879944512201,-0.6084288363850152,-0.7353586910286987,-0.7261962551596339,-0.6315234171128827 
 01/04  18:00:00,21.11702435615526,21.110193939687957,21.1099998983493,21.11,21.11106442270413,0.6821745590271474,-0.5598854487297674,-0.6749162874366066,-0.7425936919415349,-0.7365031006395641,-0.6922053815874967 
 01/04  19:00:00,21.110004903804438,21.110000159633287,21.109999999839058,21.11,21.110003806938078,-1.8652047473946491,-0.5881175492609438,-0.7066437625899837,-0.7542560367128837,-0.7515178665366702,-0.7176414570588421 
 01/04  20:00:00,20.60010241674775,19.790110487691145,19.209841275162624,19.182216062764386,19.494073740289153,-3.419808957958133,-0.6659512296057931,-0.9090848559966596,-1.0342057819480759,-1.0362695127258998,-0.9628414766632435 
 01/04  21:00:00,20.37835447901199,19.09905901509626,18.432503388809067,18.419535222624233,18.74647036870104,-4.290267720052212,-0.6985047055768954,-1.0342366552484177,-1.1777440239326575,-1.1773162916100182,-1.1010832120078127 
 01/04  22:00:00,20.229915037437205,18.70030500979018,17.991320809554974,17.999255146639875,18.286956680335894,-3.594529653117556,-0.7164057286649996,-1.1109238701876525,-1.2637707034206214,-1.2590698691115496,-1.1910138503979473 
 01/04  23:00:00,20.07966956186804,18.526359771686977,17.797280538015492,17.816628476688887,18.087000803806998,-2.3865251129362335,-0.7404347472227253,-1.1519475959620677,-1.3094550792537145,-1.3021010449500183,-1.2391420457714764 
 01/04  24:00:00,19.895144457778677,18.307224718595606,17.577107218875422,17.600552190494504,17.857173117040862,-2.150454061181053,-0.7742644331894661,-1.1991305186818857,-1.3574556122702512,-1.348939299051866,-1.2900166026523667 
 01/05  01:00:00,20.03804582024813,18.404924693727246,17.672133046457084,17.711761064860163,17.943816863191376,-1.976306392666827,-0.7627533659693413,-1.1994279873116138,-1.3582770777265443,-1.3470379916853419,-1.293346086358442 
 01/05  02:00:00,20.02116300849142,18.378119563893286,17.654189233943804,17.702414181197085,17.915784406819956,-1.4937470797349843,-0.7676719691675185,-1.2113213812734531,-1.3689546775342398,-1.3560853992304231,-1.306551990129546 
 01/05  03:00:00,19.990401409607614,18.295219089051265,17.578764504827795,17.63688864026237,17.830507825878446,-1.1770945551953325,-0.7748091192850128,-1.2294928702685097,-1.3857535212327947,-1.3712554067071243,-1.3257245008142111 
 01/05  04:00:00,19.956835285869673,18.13884878861736,17.419433332583836,17.487480887968818,17.66369913588888,-0.1006561246779682,-0.7823974716553168,-1.2578375449764398,-1.4146577791024053,-1.398663086328983,-1.356762371973172 
 01/05  05:00:00,20.090479504188632,18.00451374938958,17.288526187202663,17.363403574122373,17.52565025556883,0.8269937606728945,-0.7668790416776234,-1.2846718346927755,-1.4409628192064097,-1.424078583684624,-1.3850928876267918 
 01/05  06:00:00,20.30798822855356,17.903588907789835,17.19668444876277,17.273633202052835,17.42803449311105,0.04741421575122652,-0.7347007566359325,-1.3085622092893614,-1.4632001564806951,-1.4460409042321885,-1.4090896009726468 
 01/05  07:00:00,21.07261261246216,20.929377281890588,20.820412626183717,20.9076981959059,20.778907850711153,-1.074000278304701,-0.617678647597283,-0.874535955371848,-0.9397437882838591,-0.9198751662648973,-0.92734757907814 
 01/05  08:00:00,21.10998230018807,21.10991680234927,21.109686616401678,21.109935244102935,21.109288712507208,-1.457946792110202,-0.6022871824773918,-0.8005179786060526,-0.8336402779750008,-0.8298173622579625,-0.8202449705536067 
 01/05  09:00:00,21.109999990767292,21.1099999590991,21.10999961600108,21.109999976244822,21.109998300522065,-0.10709043889372422,-0.5917229646780731,-0.764356909073326,-0.7941260082407746,-0.791138152602588,-0.7828349747761636 
 01/05  10:00:00,21.18284577566837,21.109999999975653,21.109999999480483,21.109999999990368,21.10999999553732,2.5116727785253596,-0.5624851122429322,-0.716604021439753,-0.7527970756042531,-0.7570218295848874,-0.7504746884455578 
 01/05  11:00:00,21.40993401852709,21.428188125274353,20.558085620886146,21.109999999999992,21.109999999987405,10.505234016671704,-0.5088844017793732,-0.5550951011213965,-0.7813368909778244,-0.7223581938332984,-0.7147048290776978 
 01/05  12:00:00,21.640378607459102,22.439080293178122,21.071770193274794,21.11,21.10999999999996,18.828603969930782,-0.45050266077626083,-0.3131041632057095,-0.7036812540514321,-0.7004915105796734,-0.6864528910519052 
 01/05  13:00:00,21.60995939169779,21.86547419555231,20.592626160264658,21.11,21.11,21.749449779945387,-0.4341872664507526,-0.3397457275534417,-0.7535335918068247,-0.6867364280993312,-0.6658122020167627 
 01/05  14:00:00,21.928558806302586,22.816589948000114,21.07092929378929,21.109999999999996,21.2843592683411,20.42354449270102,-0.370569399914889,-0.21664859194068212,-0.6770631138812553,-0.673424744123599,-0.6102801120038235 
 01/05  15:00:00,22.13395761425056,23.480591719141557,20.762059654544267,21.11,21.835769667611608,18.36982342728557,-0.32090375780739044,-0.06620538657206582,-0.7091773673648917,-0.6606677820092309,-0.4735724767313772 
 01/05  16:00:00,22.282746896610128,23.668753515941727,21.084792072537947,21.11,22.439253037795297,15.57437841565123,-0.2847933158880286,-0.016080825250858206,-0.6585576758953622,-0.6528760831148132,-0.32809128195073994 
 01/05  17:00:00,22.356870030402067,23.231146373270814,21.109947882223008,21.11,22.49390088354003,10.667802567998404,-0.2647710483514925,-0.11868559124873632,-0.6504245643353341,-0.6519260823292631,-0.32395107789541844 
 01/05  18:00:00,21.506556637118024,21.28111422491409,21.109999890828234,21.11,21.333400306249914,5.211018861500124,-0.40575563871628284,-0.472256018899022,-0.6681465909516431,-0.6708107205942806,-0.5447512864701642 
 01/05  19:00:00,21.117548357982848,21.110205428915197,21.109999999775937,21.11,21.099754902733082,1.337644500316203,-0.5060021946253029,-0.5656594699659068,-0.6899960520360058,-0.694119745019011,-0.6297780800134517 
 01/05  20:00:00,21.188702636715302,20.93288886789916,19.70555968216786,19.648716200250377,20.157624092668335,-1.337152045235087,-0.5111907979736383,-0.6232463152880243,-0.9027494517967014,-0.9154837990763576,-0.7895856935907275 
 01/05  21:00:00,21.066943063666535,20.54122713070477,19.164151423355975,19.098379614311458,19.64260259564996,-2.1810710137383644,-0.5237718827496844,-0.6984344667501663,-1.0060466092238844,-1.0196158650525757,-0.8890038907727514 
 01/05  22:00:00,20.968905771806234,20.1347451944844,18.711496063552524,18.666527628835095,19.1755964135635,-1.8838338975577913,-0.5315503409314785,-0.7755777353634552,-1.089187716321328,-1.0988735983875135,-0.9769044181362619 
 01/05  23:00:00,20.83248817486945,19.786387984195763,18.34491582643177,18.315708065084948,18.79851370697185,-2.9018031914168145,-0.5531126982688911,-0.8480431706311546,-1.1647103119928972,-1.170785031202715,-1.0554251597425668 
 01/05  24:00:00,20.641687535986872,19.625265854956652,18.197574615510185,18.168356910909264,18.635483508541505,-2.9037325246565864,-0.5881938842175695,-0.8911963174915629,-1.2052928357297434,-1.2103893709178628,-1.1006855756211529 
 01/06  01:00:00,20.782792636969322,19.705274493696443,18.296643463929776,18.28173776808905,18.720392432928932,-2.631203854196694,-0.5769938110556851,-0.8967983892337241,-1.207042920846191,-1.20941972775722,-1.1063383942783598 
